"","AGB100","FIS100","IPB107","IPB108","IPB111","IPB112","KPM130","MAT100","BIO100","EKO100","IPB100","IPB106","KIM101","KOM201","MAT103","CLASS"
"396","A","C","B","A","AB","E","B","BC","C","C","AB","AB","C","B","BC","MediumRisk"
"52","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"218","A","AB","A","A","AB","A","AB","A","A","AB","AB","B","B","A","B","LowRisk"
"492","A","B","A","B","AB","A","B","B","B","C","AB","A","BC","BC","B","MediumRisk"
"445","A","C","B","B","B","A","BC","BC","AB","BC","AB","B","C","B","BC","MediumRisk"
"441","A","C","A","AB","AB","A","A","BC","B","AB","AB","AB","BC","B","BC","MediumRisk"
"87","A","C","B","A","AB","B","C","C","D","C","D","A","B","AB","D","HighRisk"
"532","A","C","B","A","AB","E","B","BC","C","C","AB","AB","C","B","BC","MediumRisk"
"323","A","AB","B","A","AB","A","AB","A","B","AB","AB","A","B","AB","AB","LowRisk"
"170","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"582","A","D","B","A","A","A","C","C","BC","BC","D","AB","A","AB","BC","MediumRisk"
"158","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"92","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"383","A","B","C","B","AB","AB","D","AB","BC","B","BC","AB","A","AB","B","LowRisk"
"46","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"228","A","BC","A","B","B","B","AB","BC","BC","AB","A","B","B","AB","BC","LowRisk"
"249","A","BC","B","B","AB","A","A","BC","B","AB","AB","B","B","B","BC","LowRisk"
"291","A","B","B","B","B","A","AB","B","BC","AB","AB","A","BC","AB","BC","LowRisk"
"557","AB","C","A","B","B","A","B","C","BC","B","AB","C","C","AB","C","MediumRisk"
"534","A","C","BC","BC","AB","A","BC","C","C","C","B","BC","C","B","D","MediumRisk"
"584","A","C","A","A","A","A","A","BC","BC","C","A","AB","C","AB","BC","MediumRisk"
"233","A","AB","A","A","BC","A","A","A","AB","A","B","AB","B","A","A","LowRisk"
"428","A","C","AB","A","AB","B","AB","C","BC","C","AB","AB","BC","AB","C","MediumRisk"
"439","A","C","B","C","AB","A","BC","D","D","C","B","BC","C","B","D","MediumRisk"
"485","A","C","BC","C","BC","A","BC","D","D","D","B","C","D","BC","D","MediumRisk"
"196","A","AB","A","A","B","B","AB","AB","A","A","AB","A","B","A","A","LowRisk"
"71","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"498","A","B","AB","A","AB","AB","B","B","BC","B","C","A","B","AB","B","MediumRisk"
"537","A","C","A","A","A","A","A","BC","BC","C","A","AB","C","AB","BC","MediumRisk"
"29","A","C","BC","B","B","B","AB","C","C","D","AB","C","C","BC","D","HighRisk"
"448","A","B","A","AB","AB","B","AB","B","B","AB","AB","A","BC","A","C","MediumRisk"
"340","A","A","A","B","A","A","A","AB","A","A","A","A","A","A","A","LowRisk"
"67","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"258","A","C","B","B","B","A","AB","C","C","AB","AB","B","C","B","C","LowRisk"
"153","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"217","A","AB","A","A","A","A","AB","A","A","A","A","A","A","A","A","LowRisk"
"356","A","B","AB","A","BC","A","AB","BC","BC","BC","C","A","A","A","BC","LowRisk"
"483","A","C","C","BC","B","A","BC","D","D","BC","B","BC","C","B","D","MediumRisk"
"341","A","AB","AB","A","B","AB","AB","AB","A","AB","BC","A","AB","AB","AB","LowRisk"
"546","A","AB","AB","A","A","A","AB","BC","AB","C","AB","B","BC","AB","B","MediumRisk"
"286","A","AB","B","AB","B","A","B","A","D","A","AB","AB","B","AB","A","LowRisk"
"432","A","C","BC","A","B","A","AB","D","D","D","B","B","D","AB","D","MediumRisk"
"583","A","D","C","D","B","B","C","D","D","C","AB","B","E","B","D","MediumRisk"
"193","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"106","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"420","A","C","AB","BC","B","A","AB","C","C","A","AB","AB","BC","BC","BC","MediumRisk"
"363","A","A","A","A","A","A","AB","AB","AB","AB","B","A","A","A","A","LowRisk"
"358","A","A","A","A","A","A","AB","AB","A","A","BC","A","A","A","A","LowRisk"
"109","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"404","A","C","AB","C","AB","A","AB","BC","C","C","A","B","D","B","D","MediumRisk"
"388","A","AB","A","B","B","A","B","AB","B","AB","BC","A","AB","A","AB","LowRisk"
"244","AB","AB","A","A","AB","B","B","A","A","A","A","A","A","A","A","LowRisk"
"367","A","A","AB","B","AB","A","AB","AB","AB","A","A","A","B","AB","A","LowRisk"
"444","A","C","B","A","A","A","AB","C","D","D","AB","B","C","AB","D","MediumRisk"
"422","A","D","BC","B","B","A","B","BC","D","BC","BC","B","C","BC","D","MediumRisk"
"256","A","B","B","AB","AB","A","A","B","AB","AB","A","B","BC","AB","B","LowRisk"
"571","A","AB","AB","AB","AB","A","B","AB","B","A","A","AB","C","D","C","MediumRisk"
"222","A","AB","A","B","AB","B","A","AB","A","AB","AB","B","B","A","A","LowRisk"
"490","A","C","A","A","A","A","AB","BC","B","B","AB","B","BC","B","BC","MediumRisk"
"370","A","B","A","A","A","A","A","AB","BC","BC","C","A","A","A","B","LowRisk"
"231","AB","AB","A","A","BC","A","AB","A","AB","A","AB","AB","BC","BC","A","LowRisk"
"526","A","AB","AB","A","A","A","AB","BC","AB","C","AB","B","BC","AB","B","MediumRisk"
"154","A","C","BC","B","AB","A","B","C","D","BC","AB","BC","C","B","C","HighRisk"
"335","A","AB","AB","A","A","AB","BC","C","B","AB","B","A","A","AB","A","LowRisk"
"138","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"395","A","AB","AB","AB","AB","A","B","AB","B","A","A","AB","C","D","C","MediumRisk"
"457","A","AB","A","B","B","C","AB","C","AB","BC","BC","B","B","A","BC","MediumRisk"
"377","A","BC","AB","B","AB","AB","AB","C","BC","BC","D","A","A","A","A","LowRisk"
"181","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"95","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"81","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"538","A","C","B","AB","AB","A","B","AB","C","C","AB","A","C","B","BC","MediumRisk"
"18","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"260","A","BC","A","A","AB","A","AB","A","B","A","A","AB","B","AB","A","LowRisk"
"130","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"424","A","C","BC","A","A","A","B","C","D","D","AB","AB","D","A","D","MediumRisk"
"465","A","C","C","A","AB","A","BC","BC","D","BC","D","AB","A","AB","C","MediumRisk"
"504","A","C","A","A","A","A","A","BC","BC","C","A","AB","C","AB","BC","MediumRisk"
"104","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"525","A","C","AB","AB","B","A","A","BC","A","B","AB","B","BC","B","D","MediumRisk"
"265","A","BC","B","A","AB","A","AB","B","B","A","A","A","BC","AB","AB","LowRisk"
"486","A","C","AB","B","AB","A","B","BC","BC","B","A","AB","C","BC","C","MediumRisk"
"20","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"463","A","BC","AB","A","B","B","BC","C","C","BC","D","A","A","A","B","MediumRisk"
"172","A","C","BC","B","B","B","AB","C","C","D","AB","C","C","BC","D","HighRisk"
"523","A","C","A","AB","AB","A","A","BC","B","AB","AB","AB","BC","B","BC","MediumRisk"
"250","AB","AB","A","A","B","A","A","A","AB","AB","A","AB","BC","A","A","LowRisk"
"326","A","AB","AB","A","B","A","AB","B","D","BC","AB","AB","C","B","D","LowRisk"
"220","A","AB","A","A","AB","A","A","A","A","A","A","AB","A","A","A","LowRisk"
"152","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"192","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"21","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"385","A","BC","A","A","AB","A","B","BC","B","B","BC","A","A","A","C","LowRisk"
"140","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"70","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"290","A","AB","A","A","B","A","A","A","AB","A","B","A","B","A","AB","LowRisk"
"54","A","C","B","A","AB","B","C","C","D","C","D","A","B","AB","D","HighRisk"
"278","A","C","AB","B","AB","A","AB","B","C","BC","BC","AB","BC","B","B","LowRisk"
"466","A","B","B","A","B","A","AB","BC","BC","BC","BC","A","AB","B","A","MediumRisk"
"487","A","C","B","B","B","A","B","AB","D","C","B","AB","D","B","C","MediumRisk"
"387","A","A","AB","B","AB","A","BC","AB","BC","BC","AB","A","A","AB","AB","LowRisk"
"408","A","C","A","B","AB","A","A","B","A","A","A","A","BC","B","C","MediumRisk"
"402","A","B","A","B","AB","A","B","B","B","C","AB","A","BC","BC","B","MediumRisk"
"247","A","B","A","A","A","A","AB","B","B","AB","A","B","B","A","B","LowRisk"
"136","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"572","A","BC","BC","A","BC","A","B","BC","E","A","AB","B","D","BC","D","MediumRisk"
"327","A","AB","B","AB","B","A","B","A","BC","A","AB","AB","AB","A","AB","LowRisk"
"245","A","AB","A","A","BC","A","AB","AB","AB","AB","A","AB","BC","A","B","LowRisk"
"496","A","B","A","AB","AB","B","AB","B","B","AB","AB","A","BC","A","C","MediumRisk"
"540","A","C","C","A","AB","A","BC","BC","D","BC","D","AB","A","AB","C","MediumRisk"
"198","A","B","A","A","BC","B","AB","A","B","A","AB","AB","BC","B","AB","LowRisk"
"89","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"176","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"384","A","AB","AB","A","AB","A","B","AB","C","AB","BC","AB","AB","A","AB","LowRisk"
"56","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"133","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"155","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"284","A","B","AB","AB","AB","A","A","A","B","A","AB","A","B","B","AB","LowRisk"
"301","A","AB","A","A","A","A","A","A","A","A","A","A","AB","A","A","LowRisk"
"403","A","C","B","AB","AB","A","B","AB","C","C","AB","A","C","B","BC","MediumRisk"
"554","A","B","A","AB","AB","B","AB","B","B","AB","AB","A","BC","A","C","MediumRisk"
"579","A","AB","A","B","B","C","AB","C","AB","BC","BC","B","B","A","BC","MediumRisk"
"166","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"185","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"437","A","C","B","BC","B","A","B","BC","D","B","A","AB","BC","BC","C","MediumRisk"
"416","A","C","A","AB","C","B","B","B","AB","BC","A","B","BC","AB","BC","MediumRisk"
"7","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"515","A","C","C","A","AB","A","AB","B","C","AB","A","A","BC","B","BC","MediumRisk"
"517","B","C","BC","B","C","A","BC","D","D","C","B","C","D","BC","D","MediumRisk"
"2","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"23","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"501","A","C","D","B","BC","A","BC","C","D","D","AB","B","D","BC","D","MediumRisk"
"240","A","BC","A","B","A","A","A","AB","A","B","A","AB","AB","AB","A","LowRisk"
"344","A","AB","AB","B","A","A","AB","B","B","AB","BC","A","A","B","AB","LowRisk"
"325","A","AB","BC","AB","AB","A","AB","A","C","A","AB","AB","B","A","A","LowRisk"
"522","A","C","A","AB","B","A","B","A","C","AB","AB","A","BC","A","D","MediumRisk"
"313","A","B","A","AB","C","A","AB","B","AB","A","AB","A","B","A","B","LowRisk"
"199","A","B","AB","AB","AB","A","AB","B","AB","A","AB","AB","BC","AB","C","LowRisk"
"232","B","BC","A","A","AB","A","AB","AB","A","A","A","A","AB","A","AB","LowRisk"
"458","A","B","C","B","AB","AB","D","C","D","C","D","AB","AB","AB","D","MediumRisk"
"121","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"529","A","C","AB","B","AB","A","B","BC","BC","B","A","AB","C","BC","C","MediumRisk"
"371","A","A","A","A","A","A","A","AB","A","AB","AB","A","A","A","A","LowRisk"
"548","A","B","A","AB","AB","B","AB","B","B","AB","AB","A","BC","A","C","MediumRisk"
"563","A","BC","A","A","B","B","BC","C","C","BC","C","AB","BC","A","B","MediumRisk"
"564","A","C","B","BC","B","A","B","BC","D","B","A","AB","BC","BC","C","MediumRisk"
"17","A","C","B","A","AB","B","C","C","D","C","D","A","B","AB","D","HighRisk"
"322","A","C","B","A","B","A","AB","BC","D","C","B","BC","BC","AB","C","LowRisk"
"88","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"30","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"22","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"469","A","BC","A","A","B","B","BC","C","C","BC","C","AB","BC","A","B","MediumRisk"
"355","A","B","AB","A","AB","BC","BC","C","C","BC","BC","AB","AB","AB","AB","LowRisk"
"406","A","D","C","D","B","B","C","D","D","C","AB","B","E","B","D","MediumRisk"
"407","AB","C","A","B","B","A","B","C","BC","B","AB","C","C","AB","C","MediumRisk"
"294","A","AB","AB","A","A","A","A","A","AB","A","A","A","B","A","A","LowRisk"
"473","A","D","AB","A","AB","B","C","C","C","BC","BC","A","AB","AB","B","MediumRisk"
"229","A","B","BC","B","B","B","B","A","B","A","AB","AB","BC","B","A","LowRisk"
"224","A","AB","A","A","A","A","A","A","A","A","AB","A","AB","A","B","LowRisk"
"3","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"221","A","A","A","A","B","A","B","A","A","A","A","AB","A","A","A","LowRisk"
"206","A","AB","A","A","AB","A","B","A","AB","A","A","A","B","A","B","LowRisk"
"178","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"135","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"44","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"289","A","B","AB","A","AB","A","A","AB","B","BC","B","A","B","A","AB","LowRisk"
"539","A","D","BC","A","B","A","AB","B","D","BC","AB","AB","C","B","BC","MediumRisk"
"339","A","A","AB","A","BC","AB","A","B","BC","B","BC","A","B","AB","A","LowRisk"
"577","A","B","B","A","B","A","AB","BC","BC","BC","BC","A","AB","B","A","MediumRisk"
"128","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"195","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"16","A","C","BC","A","B","AB","A","C","D","BC","D","AB","AB","AB","C","HighRisk"
"97","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"342","A","BC","B","A","AB","AB","B","C","BC","BC","D","A","AB","AB","B","LowRisk"
"528","A","C","BC","BC","AB","A","BC","C","C","C","B","BC","C","B","D","MediumRisk"
"64","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"374","A","AB","AB","B","A","A","A","B","A","A","B","A","A","A","A","LowRisk"
"310","A","AB","A","A","AB","A","AB","B","B","A","AB","B","B","A","B","LowRisk"
"578","A","BC","A","B","B","AB","BC","C","D","BC","D","A","AB","AB","BC","MediumRisk"
"79","A","C","BC","A","B","AB","A","C","D","BC","D","AB","AB","AB","C","HighRisk"
"39","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"436","A","C","C","BC","B","A","BC","D","D","BC","B","BC","C","B","D","MediumRisk"
"28","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"9","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"259","A","AB","A","A","AB","A","AB","A","A","A","A","A","AB","A","AB","LowRisk"
"330","A","B","AB","A","A","A","B","B","B","B","BC","A","A","A","BC","LowRisk"
"380","A","BC","AB","A","AB","A","BC","BC","C","B","BC","A","AB","A","AB","LowRisk"
"235","A","AB","A","A","AB","A","AB","A","A","A","AB","A","B","A","A","LowRisk"
"491","A","C","AB","B","AB","A","B","BC","BC","B","A","AB","C","BC","C","MediumRisk"
"73","A","C","BC","A","B","AB","A","C","D","BC","D","AB","AB","AB","C","HighRisk"
"187","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"565","A","C","AB","B","AB","A","B","BC","BC","B","A","AB","C","BC","C","MediumRisk"
"576","A","C","B","B","B","B","B","B","C","AB","AB","B","C","B","C","MediumRisk"
"505","A","D","AB","A","AB","B","C","C","C","BC","BC","A","AB","AB","B","MediumRisk"
"174","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"160","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"248","AB","B","A","AB","B","A","A","B","AB","A","A","A","B","A","B","LowRisk"
"241","A","BC","B","B","BC","A","AB","AB","C","AB","AB","AB","C","AB","AB","LowRisk"
"552","A","B","B","A","B","A","AB","BC","BC","BC","BC","A","AB","B","A","MediumRisk"
"288","A","AB","AB","A","A","A","A","A","AB","A","A","A","AB","A","A","LowRisk"
"467","A","D","BC","B","B","A","BC","C","D","C","D","A","B","AB","BC","MediumRisk"
"55","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"118","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"558","A","C","AB","B","AB","A","A","C","D","BC","AB","AB","C","A","D","MediumRisk"
"451","A","D","B","A","A","A","C","C","BC","BC","D","AB","A","AB","BC","MediumRisk"
"418","A","BC","A","A","B","A","AB","BC","BC","C","AB","BC","C","AB","D","MediumRisk"
"242","A","AB","A","AB","AB","A","AB","A","A","A","AB","A","BC","AB","A","LowRisk"
"148","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"33","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"560","A","B","AB","A","AB","AB","B","B","BC","B","C","A","B","AB","B","MediumRisk"
"303","A","AB","B","A","A","A","A","A","BC","A","A","A","AB","B","A","LowRisk"
"38","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"412","A","C","BC","AB","BC","B","BC","C","BC","C","B","BC","D","AB","D","MediumRisk"
"520","A","C","C","BC","B","B","AB","B","BC","B","A","B","D","BC","BC","MediumRisk"
"381","B","C","B","A","AB","AB","B","C","BC","BC","C","A","AB","AB","AB","LowRisk"
"96","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"74","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"345","A","A","AB","A","B","A","BC","AB","C","B","B","A","A","A","A","LowRisk"
"393","A","BC","BC","BC","AB","B","A","BC","C","C","AB","C","C","BC","D","MediumRisk"
"279","A","B","A","A","A","A","AB","AB","AB","A","AB","A","B","A","BC","LowRisk"
"542","A","B","AB","B","A","A","AB","AB","B","AB","A","A","B","B","BC","MediumRisk"
"69","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"373","A","BC","A","A","A","A","BC","AB","B","B","C","A","AB","AB","B","LowRisk"
"549","A","B","AB","B","A","A","AB","AB","B","AB","A","A","B","B","BC","MediumRisk"
